Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2023-02-13 00:00:00-05:00,407.1660473115557,411.39988880672564,406.68786132754315,411.2604064941406,64913500,0.0,0.0,0.0
2023-02-14 00:00:00-05:00,409.6764654381064,413.47197747535483,406.9568642910604,411.0711669921875,88389300,0.0,0.0,0.0
2023-02-15 00:00:00-05:00,408.78986322092425,412.48574935937745,407.9132040998618,412.40606689453125,61555700,0.0,0.0,0.0
2023-02-16 00:00:00-05:00,407.2357928813916,411.34012381694316,406.58827025542263,406.72772216796875,76431500,0.0,0.0,0.0
2023-02-17 00:00:00-05:00,404.5161591211537,405.960658387749,402.51379140437484,405.71160888671875,89257800,0.0,0.0,0.0
2023-02-21 00:00:00-05:00,401.52756969107094,402.62339358841956,397.30369983389176,397.5726623535156,82655900,0.0,0.0,0.0
2023-02-22 00:00:00-05:00,398.0010043150732,399.6048988647881,395.5105093757734,397.0247497558594,83742300,0.0,0.0,0.0
2023-02-23 00:00:00-05:00,400.03326033841904,400.67084164142585,394.743451471331,399.1366882324219,96242400,0.0,0.0,0.0
2023-02-24 00:00:00-05:00,393.91661378565635,395.739642689963,392.1433826191176,394.8729553222656,108194400,0.0,0.0,0.0
2023-02-27 00:00:00-05:00,398.3496823461226,399.7642968577702,395.2415495053756,396.21783447265625,80444700,0.0,0.0,0.0
2023-02-28 00:00:00-05:00,395.7197312172983,397.7619248985312,394.6438203830644,394.75341796875,96438600,0.0,0.0,0.0
2023-03-01 00:00:00-05:00,393.90666282758065,395.1817950774138,391.8843820625745,393.23919677734375,99706800,0.0,0.0,0.0
2023-03-02 00:00:00-05:00,391.18701536907287,397.1741749555175,390.83833999587074,396.2975158691406,85127800,0.0,0.0,0.0
2023-03-03 00:00:00-05:00,398.19028143438027,402.91228047762195,397.5128741122441,402.65325927734375,90120000,0.0,0.0,0.0
2023-03-06 00:00:00-05:00,403.5100019426397,405.9009015480379,402.4739778752886,402.9322204589844,72795900,0.0,0.0,0.0
2023-03-07 00:00:00-05:00,402.8824098636856,403.13145936450593,396.1182169089718,396.7557678222656,108310600,0.0,0.0,0.0
2023-03-08 00:00:00-05:00,396.87533658753125,398.1902948449201,395.0821619431004,397.4033203125,74746600,0.0,0.0,0.0
2023-03-09 00:00:00-05:00,398.2201814607495,399.95358666542256,389.04520633168426,390.0712890625,111945300,0.0,0.0,0.0
2023-03-10 00:00:00-05:00,389.5034520795352,391.66521514834113,382.85882834566405,384.4427795410156,189253000,0.0,0.0,0.0
2023-03-13 00:00:00-04:00,380.3583457809314,388.9057414173285,379.2027524836343,383.89483642578125,157790000,0.0,0.0,0.0
2023-03-14 00:00:00-04:00,389.01532711098736,391.9541234328815,385.5784317787078,390.24066162109375,149752400,0.0,0.0,0.0
2023-03-15 00:00:00-04:00,384.42286185504037,388.00915034352374,382.2511271039739,387.7999572753906,172996900,0.0,0.0,0.0
2023-03-16 00:00:00-04:00,385.3493158999703,394.9626204758433,384.82133217843887,394.6039733886719,143254200,0.0,0.0,0.0
2023-03-17 00:00:00-04:00,393.2200012207031,394.3999938964844,388.54998779296875,389.989990234375,140553400,1.506,0.0,0.0
2023-03-20 00:00:00-04:00,390.79998779296875,394.1700134277344,390.07000732421875,393.739990234375,93055800,0.0,0.0,0.0
2023-03-21 00:00:00-04:00,397.239990234375,399.4100036621094,395.5799865722656,398.9100036621094,91524200,0.0,0.0,0.0
2023-03-22 00:00:00-04:00,398.7300109863281,402.489990234375,392.07000732421875,392.1099853515625,111746600,0.0,0.0,0.0
2023-03-23 00:00:00-04:00,395.0899963378906,399.2900085449219,390.3500061035156,393.1700134277344,119351300,0.0,0.0,0.0
2023-03-24 00:00:00-04:00,391.8399963378906,395.8399963378906,389.3999938964844,395.75,107682400,0.0,0.0,0.0
2023-03-27 00:00:00-04:00,398.1199951171875,398.9200134277344,395.55999755859375,396.489990234375,74010400,0.0,0.0,0.0
2023-03-28 00:00:00-04:00,395.7699890136719,396.489990234375,393.69000244140625,395.6000061035156,62871700,0.0,0.0,0.0
2023-03-29 00:00:00-04:00,399.92999267578125,401.6000061035156,398.67999267578125,401.3500061035156,77497900,0.0,0.0,0.0
2023-03-30 00:00:00-04:00,404.0899963378906,404.3500061035156,401.760009765625,403.70001220703125,69840000,0.0,0.0,0.0
2023-03-31 00:00:00-04:00,404.6600036621094,409.70001220703125,404.54998779296875,409.3900146484375,111974600,0.0,0.0,0.0
2023-04-03 00:00:00-04:00,408.8500061035156,411.3699951171875,408.44000244140625,410.95001220703125,67391100,0.0,0.0,0.0
2023-04-04 00:00:00-04:00,411.6199951171875,411.9200134277344,407.239990234375,408.6700134277344,66601500,0.0,0.0,0.0
2023-04-05 00:00:00-04:00,407.9100036621094,408.70001220703125,405.8800048828125,407.6000061035156,65200200,0.0,0.0,0.0
2023-04-06 00:00:00-04:00,406.7699890136719,409.4800109863281,405.67999267578125,409.19000244140625,63743300,0.0,0.0,0.0
2023-04-10 00:00:00-04:00,406.6099853515625,409.69000244140625,405.9700012207031,409.6099853515625,63681000,0.0,0.0,0.0
